ts,Protocol_name,Duration,Protocol Type,flow_duration,Header_Length,src_ip_bytes,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,dst_ip_bytes,Rate,Srate,Drate,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,Correlation,RARP,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,source_ip
1701045585.542017,ICMP,64,1,0.0,0,81,0,0,0,0,0,0,0,0,122,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8398,442,442,442.0,0.0,442,0.10009407997131348,19,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.643101,ICMP,64,1,0.0,0,82,0,0,0,0,0,0,0,0,123,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8840,442,442,442.0,0.0,442,1701045585.643101,0,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.742196,ICMP,64,1,0.0,0,83,0,0,0,0,0,0,0,0,124,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,442,442,442,442.0,0.0,442,0.09909510612487793,1,808448,29.732137494637012,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.841964,ICMP,64,1,0.0,0,84,0,0,0,0,0,0,0,0,125,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,884,442,442,442.0,0.0,442,0.09976792335510254,2,808448,29.732137494637012,0.0,0.0,0.0,4,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.942519,ICMP,64,1,0.0,0,85,0,0,0,0,0,0,0,0,126,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1326,442,442,442.0,0.0,442,0.1005549430847168,3,808448,29.732137494637012,0.0,0.0,0.0,9,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.0423,ICMP,64,1,0.0,0,86,0,0,0,0,0,0,0,0,127,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1768,442,442,442.0,0.0,442,0.09978103637695312,4,808448,29.732137494637012,0.0,0.0,0.0,16,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.143497,ICMP,64,1,0.0,0,87,0,0,0,0,0,0,0,0,128,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2210,442,442,442.0,0.0,442,0.1011970043182373,5,808448,29.732137494637012,0.0,0.0,0.0,25,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.243357,ICMP,64,1,0.0,0,88,0,0,0,0,0,0,0,0,129,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2652,442,442,442.0,0.0,442,0.09985995292663574,6,808448,29.732137494637012,0.0,0.0,0.0,36,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.34381,ICMP,64,1,0.0,0,89,0,0,0,0,0,0,0,0,130,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3094,442,442,442.0,0.0,442,0.10045313835144043,7,808448,29.732137494637012,0.0,0.0,0.0,49,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.44288,ICMP,64,1,0.0,0,90,0,0,0,0,0,0,0,0,131,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3536,442,442,442.0,0.0,442,0.09906983375549316,8,808448,29.732137494637012,0.0,0.0,0.0,64,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.543265,ICMP,64,1,0.0,0,91,0,0,0,0,0,0,0,0,132,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3978,442,442,442.0,0.0,442,0.10038518905639648,9,808448,29.732137494637012,0.0,0.0,0.0,81,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.643179,ICMP,64,1,0.0,0,92,0,0,0,0,0,0,0,0,133,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4420,442,442,442.0,0.0,442,0.0999138355255127,10,808448,29.732137494637012,0.0,0.0,0.0,100,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.654314,TCP,128,6,10.002577066421509,434,34,0,0,0,1,1,0,0,0,3,0.49987117987672597,0.49987117987672597,0.0,0,0,0,3,5,1701045586.654314,1701045576.651737,8505227893.577093,1701045578.7154186,3.969695238002202,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4528,108,442,411.6363636363636,96.01824895420351,108,0.011135101318359375,11,808448,28.692729519387438,135.79030990635087,9219.504132231405,1.0,121,0.9999999999999999,0,0,0,0,0,9.865535974502563,10.002577066421509,192.168.43.110
1701045586.744769,ICMP,64,1,0.0,0,93,0,0,0,0,0,0,0,0,134,0.49987117987672597,0.49987117987672597,0.0,0,0,0,0,0,1701045586.654314,1701045576.651737,8505227893.577093,1701045578.7154186,3.969695238002202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4970,108,442,414.1666666666667,92.31272333155863,442,0.0904550552368164,12,808448,28.780780624113262,130.54990531508545,8521.638888888889,1.0,144,0.9999999999999999,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.7547,TCP,45,6,10.102962970733643,544,3,0,0,0,1,1,0,0,0,135,0.5938851817413224,0.5938851817413224,0.0,0,0,0,4,6,1701045586.7547,1701045576.651737,10206273480.331793,1701045580.0552988,4.701963624188782,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5080,108,442,390.7692307692308,120.1474439346242,110,0.009930849075317383,13,808448,27.956009399384268,169.9141446968066,14435.408284023668,1.0,169,0.9999999999999998,0,0,0,0,0,0.10038590431213379,10.102962970733643,3.18.218.179
1701045586.809061,TCP,128,6,10.157324075698853,598,35,0,0,0,0,1,0,0,0,4,0.6891578872379712,0.6891578872379712,0.0,0,0,0,4,7,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5134,54,442,366.7142857142857,144.66040457935,54,0.05436110496520996,14,808448,27.081886408235512,204.58070609449575,20926.63265306122,1.0,196,0.9999999999999999,0,0,0,0,0,0.05436110496520996,10.157324075698853,192.168.43.110
1701045586.843591,ICMP,64,1,0.0,0,94,0,0,0,0,0,0,0,0,136,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5576,54,442,371.73333333333335,141.01133130197573,442,0.034529924392700195,15,808448,27.266585166952364,199.42013717553982,19884.195555555558,1.0,225,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045586.94812,ICMP,64,1,0.0,0,95,0,0,0,0,0,0,0,0,137,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6018,54,442,376.125,137.58900528385254,442,0.10452914237976074,16,808448,27.427176303804956,194.58023730584767,18930.734375,1.0,256,0.9999999999999998,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045587.04468,ICMP,64,1,0.0,0,96,0,0,0,0,0,0,0,0,138,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6460,54,442,380.0,134.3778693264106,442,0.09656000137329102,17,808448,27.568097504180443,190.0390052842094,18057.41176470588,1.0,289,0.9999999999999998,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045587.14315,ICMP,64,1,0.0,0,97,0,0,0,0,0,0,0,0,139,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6902,54,442,383.44444444444446,131.3617660517965,442,0.09846997261047363,18,808448,27.692758780751493,185.77359112773223,17255.91358024692,1.0,324,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045587.244794,ICMP,64,1,0.0,0,98,0,0,0,0,0,0,0,0,140,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7344,54,442,386.5263157894737,128.524979518033,442,0.10164380073547363,19,808448,27.803824045964387,181.76176913812654,16518.6703601108,1.0,361,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045587.345093,ICMP,64,1,0.0,0,99,0,0,0,0,0,0,0,0,141,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7786,54,442,389.3,125.85273139666057,442,1701045587.345093,0,808448,27.803824045964387,181.76176913812654,16518.6703601108,1.0,361,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045587.443904,ICMP,64,1,0.0,0,100,0,0,0,0,0,0,0,0,142,0.6891578872379712,0.6891578872379712,0.0,0,0,0,0,0,1701045586.809061,1701045576.651737,11907319067.140854,1701045581.020122,4.953323403699232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,442,442,442,442.0,0.0,442,0.09881091117858887,1,808448,29.732137494637012,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045589.349558,TCP,47,6,14.144844055175781,1730,7,0,0,0,1,1,0,0,0,143,0.4241828313267634,0.4241828313267634,0.0,0,0,0,4,6,1701045589.349558,1701045575.204714,10206273465.958668,1701045577.6597779,5.228827850011035,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,747,305,442,373.5,68.5,305,1.9056541919708252,2,808448,27.331300737432898,96.87362902255701,4692.25,1.0,4,1.0,0,0,0,0,0,13.84135103225708,14.144844055175781,149.154.167.91
1701045589.351742,TCP,128,6,14.147027969360352,2008,36,0,0,0,1,1,0,0,0,6,0.49480357394928515,0.49480357394928515,0.0,0,0,0,5,7,1701045589.351742,1701045575.204714,11907319055.31041,1701045579.3300586,6.338285141773602,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1025,278,442,341.6666666666667,71.79755489491887,278,0.0021839141845703125,3,808448,26.14064523559687,101.53707587762106,5154.888888888889,1.0,9,1.0,0,0,0,0,0,0.0021839141845703125,14.147027969360352,192.168.43.110
1701045589.495763,TCP,47,6,14.291049003601074,2062,8,0,0,0,0,1,0,0,0,144,0.5597909571217726,0.5597909571217726,0.0,0,0,0,5,8,1701045589.495763,1701045575.204714,13608364644.806173,1701045580.6007717,6.815798435219115,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1079,54,442,269.75,139.21992493892532,54,0.14402103424072266,4,808448,23.22713929867387,196.88670600119247,19382.1875,1.0,16,1.0,0,0,0,0,0,0.14402103424072266,14.291049003601074,149.154.167.91
1701045589.49583,TCP,128,6,14.291115999221802,2476,37,0,0,0,1,1,0,0,0,7,0.6297618744743293,0.6297618744743293,0.0,0,0,0,6,9,1701045589.49583,1701045575.204714,15309410234.302004,1701045581.5891116,7.007706806963299,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1493,54,442,298.6,137.24081025700775,414,6.699562072753906e-05,5,808448,24.437675830569486,194.08781517653293,18835.04,1.0,25,1.0,0,0,0,0,0,6.699562072753906e-05,14.291115999221802,192.168.43.110
1701045589.669426,TCP,47,6,14.464711904525757,2530,9,0,0,0,0,1,0,0,0,145,0.6913376544244323,0.6913376544244323,0.0,0,0,0,6,10,1701045589.669426,1701045575.204714,17010455823.97143,1701045582.397143,7.076255563533376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1547,54,442,257.8333333333333,154.93699436294168,54,0.17359590530395508,6,808448,22.708295107001465,219.11399874139587,24005.47222222222,1.0,36,1.0,0,0,0,0,0,0.17359590530395508,14.464711904525757,149.154.167.91
1701045589.679123,TCP,47,6,14.474408864974976,2818,10,0,0,0,1,1,0,0,0,146,0.7599619509586804,0.7599619509586804,0.0,0,0,0,7,11,1701045589.679123,1701045575.204714,18711501413.65055,1701045583.059141,7.064253834693075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1835,54,442,262.14285714285717,143.83167599805046,288,0.00969696044921875,7,808448,22.897286177311805,203.40870689529572,20687.551020408166,1.0,49,0.9999999999999998,0,0,0,0,0,0.00969696044921875,14.474408864974976,149.154.167.91
1701045589.680601,TCP,128,6,14.475886821746826,3096,38,0,0,0,1,1,0,0,0,8,0.8289647568930041,0.8289647568930041,0.0,0,0,0,8,12,1701045589.680601,1701045575.204714,20412547003.33115,1701045583.6109293,7.006726478166385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2113,54,442,264.125,134.64438114901046,278,0.001477956771850586,8,808448,22.983689869122408,190.41590991826288,18129.109375,1.0,64,0.9999999999999999,0,0,0,0,0,0.001477956771850586,14.475886821746826,192.168.43.110
1701045589.828411,TCP,47,6,14.62369704246521,3150,11,0,0,0,0,1,0,0,0,147,0.8889680880457099,0.8889680880457099,0.0,0,0,0,8,13,1701045589.828411,1701045575.204714,22113592593.15956,1701045584.089197,6.932720907506228,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2167,54,442,240.77777777777777,143.09264891265207,54,0.1478102207183838,9,808448,21.94437412084372,202.36356476816428,20475.50617283951,1.0,81,0.9999999999999999,0,0,0,0,0,0.1478102207183838,14.62369704246521,149.154.167.91
1701045589.828463,TCP,128,6,14.623749017715454,3308,39,0,0,0,1,1,0,0,0,9,0.957346846081683,0.957346846081683,0.0,0,0,0,9,14,1701045589.828463,1701045575.204714,23814638182.988026,1701045584.4991448,6.842098803687595,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2325,54,442,232.5,138.00235505236859,158,5.1975250244140625e-05,10,808448,21.563858652847824,195.16480215448686,19044.65,1.0,100,1.0,0,0,0,0,0,5.1975250244140625e-05,14.623749017715454,192.168.43.110
1701045589.988432,TCP,47,6,14.78371787071228,3362,12,0,0,0,0,1,0,0,0,148,1.0146297522165375,1.0146297522165375,0.0,0,0,0,9,15,1701045589.988432,1701045575.204714,25515683772.976456,1701045584.865097,6.750426555975512,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2379,54,442,216.27272727272728,141.23229794728638,54,0.15996885299682617,11,808448,20.7977271485481,199.7326312021702,19946.56198347107,1.0,121,0.9999999999999999,0,0,0,0,0,0.15996885299682617,14.78371787071228,149.154.167.91
1701045590.620485,TCP,128,6,13.968748092651367,708,40,0,0,0,1,1,0,0,0,5,0.5727070133227339,0.5727070133227339,0.0,0,0,0,5,8,1701045590.620485,1701045576.651737,13608364657.76134,1701045582.2201674,5.616871777844137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2489,54,442,207.41666666666666,138.3729611914441,110,0.6320531368255615,12,808448,20.367457704223504,195.68891838266617,19147.07638888889,1.0,144,1.0,0,0,0,0,0,3.8114240169525146,13.968748092651367,192.168.43.110
1701045590.755139,TCP,45,6,14.103402137756348,762,4,0,0,0,0,1,0,0,0,149,0.6381438969187454,0.6381438969187454,0.0,0,0,0,5,9,1701045590.755139,1701045576.651737,15309410248.516478,1701045583.1684976,5.936195558305751,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2543,54,442,195.6153846153846,139.0879845839363,54,0.13465404510498047,13,808448,19.779554323360504,196.70011416174268,19345.4674556213,1.0,169,0.9999999999999997,0,0,0,0,0,0.13465404510498047,14.103402137756348,3.18.218.179
1701045592.109594,TCP,41,6,15.121313095092773,162,3,0,0,0,0,1,0,0,0,150,0.19839546877536526,0.19839546877536526,0.0,0,0,0,0,3,1701045592.109594,1701045576.988281,5103136746.086215,1701045582.0287383,7.128241473001794,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2597,54,442,185.5,138.90220094934216,54,1.3544549942016602,14,808448,19.261360284258224,196.43737642603267,19293.821428571428,1.0,196,0.9999999999999998,0,0,0,0,0,15.121254205703735,15.121313095092773,20.221.80.166
1701045592.10965,TCP,128,6,15.121368885040283,216,41,0,0,0,0,1,0,0,0,3,0.2645263157330444,0.2645263157330444,0.0,0,0,0,0,4,1701045592.10965,1701045576.988281,6804182338.195865,1701045584.5489662,7.560655772740402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2651,54,442,176.73333333333332,138.14314636958608,54,5.5789947509765625e-05,15,808448,18.80070920648119,195.36391114476024,19083.52888888889,1.0,225,1.0,0,0,0,0,0,5.5789947509765625e-05,15.121368885040283,192.168.43.110
1701045593.588855,TCP,41,6,15.158133029937744,162,4,0,0,0,0,1,0,0,0,151,0.1979135553220779,0.1979135553220779,0.0,0,0,0,0,3,1701045593.588855,1701045578.430722,5103136750.450352,1701045583.4834507,7.145599961630023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2705,54,442,169.0625,137.01618004363573,54,1.4792051315307617,16,808448,18.388175548433292,193.77014008226345,18773.43359375,1.0,256,1.0,0,0,0,0,0,15.158080101013184,15.158133029937744,20.221.80.166
1701045593.588934,TCP,128,6,15.158211946487427,216,42,0,0,0,0,1,0,0,0,4,0.2638833665950231,0.2638833665950231,0.0,0,0,0,0,4,1701045593.588934,1701045578.430722,6804182344.039286,1701045586.0098214,7.579073011949612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2759,54,442,162.2941176470588,135.6543031584252,54,7.891654968261719e-05,17,808448,18.016332459580045,191.8441553209163,18402.08996539792,1.0,289,1.0,0,0,0,0,0,7.891654968261719e-05,15.158211946487427,192.168.43.110
1701045594.075738,UDP,128,17,19.447166919708252,382,43,0,0,0,0,0,0,0,0,3,0.15426411530204556,0.15426411530204556,0.0,0,0,0,0,0,1701045594.075738,1701045574.628571,5103136743.3839855,1701045581.1279953,9.155460381359374,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2847,54,442,158.16666666666666,132.92614908704422,88,0.4868040084838867,18,808448,17.7857620959388,187.98596283292596,17669.36111111111,1.0,324,0.9999999999999998,0,0,0,0,0,19.396060943603516,19.447166919708252,192.168.43.110
1701045594.075855,UDP,128,17,19.447048902511597,394,44,0,0,0,0,0,0,0,0,4,0.15426505147588476,0.15426505147588476,0.0,0,0,0,0,0,1701045594.075855,1701045574.628806,5103136743.396648,1701045581.1322162,9.152571227529423,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2935,54,442,154.47368421052633,130.32605605337173,88,0.00011706352233886719,19,808448,17.57689871453587,184.30887600127448,16984.880886426585,1.0,361,1.0,0,0,0,0,0,19.383867979049683,19.447048902511597,192.168.43.110
1701045594.172538,UDP,128,17,19.543731927871704,482,45,0,0,0,0,0,0,0,0,5,0.20466920109027492,0.20466920109027492,0.0,0,0,0,0,0,1701045594.172538,1701045574.628806,6804182337.569186,1701045584.3922966,9.731985644597119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3023,54,442,151.15,127.84962847032446,88,1701045594.172538,0,808448,17.57689871453587,184.30887600127448,16984.880886426585,1.0,361,1.0,0,0,0,0,0,0.09668302536010742,19.543731927871704,192.168.43.110
1701045594.172695,UDP,128,17,19.544123888015747,470,46,0,0,0,0,0,0,0,0,6,0.2046650964207589,0.2046650964207589,0.0,0,0,0,0,0,1701045594.172695,1701045574.628571,6804182337.556681,1701045584.3891702,9.73512332892368,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,88,88,88,88.0,0.0,88,0.00015687942504882812,1,808448,13.2664991614216,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.09695696830749512,19.544123888015747,192.168.43.110
1701045594.184361,UDP,64,17,19.555789947509766,665,3,0,0,0,0,0,0,0,0,152,0.2556787536284976,0.2556787536284976,0.0,0,0,0,0,0,1701045594.184361,1701045574.628571,8505227931.741041,1701045586.3482082,9.548268056614848,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,283,88,195,141.5,53.5,195,0.011666059494018555,2,808448,16.822603841260722,75.66042558696059,2862.25,1.0,4,1.0,0,0,0,0,0,0.011666059494018555,19.555789947509766,192.168.43.65
1701045594.213133,UDP,64,17,19.58432698249817,725,4,0,0,0,0,0,0,0,0,153,0.255306194819374,0.255306194819374,0.0,0,0,0,0,0,1701045594.213133,1701045574.628806,8505227931.782319,1701045586.356464,9.549924006884345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,526,88,243,175.33333333333334,64.78854494087327,243,0.02877211570739746,3,808448,18.726095873584185,91.62483894180176,4197.555555555556,1.0,9,1.0,0,0,0,0,0,0.040595054626464844,19.58432698249817,192.168.43.65
1701045594.666543,UDP,128,17,0.0,75,47,0,0,0,0,0,0,0,0,7,0.255306194819374,0.255306194819374,0.0,0,0,0,0,0,1701045594.666543,1701045594.666543,1701045594.666543,1701045594.666543,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,601,75,243,150.25,70.96257816624195,75,0.45340991020202637,4,808448,17.334935823359714,100.35624046366026,5035.6875,1.0,16,1.0,0,0,0,0,0,1701045594.666543,0.0,192.168.43.110
1701045594.666754,UDP,128,17,0.0,75,48,0,0,0,0,0,0,0,0,8,0.255306194819374,0.255306194819374,0.0,0,0,0,0,0,1701045594.666754,1701045594.666754,1701045594.666754,1701045594.666754,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,676,75,243,135.2,70.24642339649756,75,0.0002110004425048828,5,808448,16.443843832875572,99.34344467552954,4934.5599999999995,1.0,25,1.0,0,0,0,0,0,1701045594.666754,0.0,192.168.43.110
1701045594.666893,UDP,128,17,0.0,75,49,0,0,0,0,0,0,0,0,9,0.255306194819374,0.255306194819374,0.0,0,0,0,0,0,1701045594.666893,1701045594.666893,1701045594.666893,1701045594.666893,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,751,75,243,125.16666666666667,67.93726681448278,75,0.00013899803161621094,6,808448,15.821925715074425,96.07780411960114,4615.472222222223,1.0,36,0.9999999999999999,0,0,0,0,0,1701045594.666893,0.0,192.168.43.110
1701045594.724681,UDP,64,17,0.05778789520263672,200,5,0,0,0,0,0,0,0,0,154,34.6093242016668,34.6093242016668,0.0,0,0,0,0,0,1701045594.724681,1701045594.666893,3402091189.391574,1701045594.695787,0.02889394760131836,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,876,75,243,125.14285714285714,62.89771417928947,125,0.05778789520263672,7,808448,15.82042079989386,88.95080043461769,3956.122448979592,1.0,49,1.0,0,0,0,0,0,0.05778789520263672,0.05778789520263672,192.168.43.65
1701045594.724681,UDP,64,17,0.05792689323425293,166,6,0,0,0,0,0,0,0,0,155,34.526277663677185,34.526277663677185,0.0,0,0,0,0,0,1701045594.724681,1701045594.666754,3402091189.3914347,1701045594.6957173,0.02896344661737179,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,967,75,243,120.875,59.90917605008435,91,0.0,8,808448,15.548311805466213,84.72436928062669,3589.109375,1.0,64,1.0,0,0,0,0,0,0.05792689323425293,0.05792689323425293,192.168.43.65
1701045594.724681,UDP,64,17,0.05813789367675781,178,7,0,0,0,0,0,0,0,0,156,34.4009710967488,34.4009710967488,0.0,0,0,0,0,0,1701045594.724681,1701045594.666543,3402091189.391224,1701045594.695612,0.029068946838378906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1070,75,243,118.88888888888889,56.76157629250509,103,0.0,9,808448,15.420044674960502,80.27299101453585,3221.8765432098767,1.0,81,1.0,0,0,0,0,0,0.05813789367675781,0.05813789367675781,192.168.43.65
1701045596.650039,TCP,128,6,19.99830198287964,870,50,0,0,0,1,1,0,0,0,6,0.5000424540323928,0.5000424540323928,0.0,0,0,0,6,10,1701045596.650039,1701045576.651737,17010455845.166517,1701045584.5166516,6.933415617618246,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1178,75,243,117.8,53.947752501842004,108,1.9253580570220947,10,808448,15.349267083479914,76.29364324765203,2910.3600000000006,1.0,100,1.0,0,0,0,0,0,5.894899845123291,19.99830198287964,192.168.43.110
